count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
8,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,,,0,8,8,8,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5030070829998294,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,“We have quite a selection here.,2,1,,,,0,8,8,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1030028330005734,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,0,8,8,8,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7364955180000834,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,0,8,8,8,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5861824400008118,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,0,8,8,8,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8860260100000232,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,,,0,8,8,8,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.952953255000466,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,0,8,8,8,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9174375130005501,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,0,8,8,8,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3174205449995497,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,0,8,8,8,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5032720729996072,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,,,,0,8,8,8,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5030169649999152,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,,,,0,8,8,8,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0697778949997883,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Let’s head to check out, and those crackers are on me.” ",2,2,,,,0,8,8,8,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7197303350003494,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,They walked over to the checkout area.,3,2,,,,0,8,8,8,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.7532655180002621,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,0,8,8,8,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3363784350003698,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,0,8,8,8,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5676744829997915,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,0,8,8,8,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5363847700000406,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,0,8,8,8,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2030534929999703,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,0,8,8,8,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.384720037000079,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,Is that the case?",3,3,,,,0,8,8,8,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8192866030003643,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,0,8,8,8,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.653113559999838,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,0,8,8,8,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2033383070001946,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,,0,8,8,8,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3698323499993421,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,0,8,8,8,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5030791919998592,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
8,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,3.603209875000175,space,0.8863410700005261,space,1.536357543000122,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.036511422999865,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,,,0,9,9,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6029004430001805,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,Everyone waiting around the cash register turned to see if she was okay.,1,1,,,,0,9,9,9,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4530561230003514,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,Teresa rubbed her head.,1,1,,,,0,9,9,9,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1530172299999322,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,,,0,9,9,9,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9863967230003254,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,,,0,9,9,9,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.984349488000589,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,,,0,9,9,9,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.836652375000085,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,,,0,9,9,9,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4363259149995429,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,“Right this way.,2,1,,,,0,9,9,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1340404329994271,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,You two don't mind sitting at the counter?” ,2,1,,,,0,9,9,9,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.786513845000627,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,,,0,9,9,9,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.1363149700000577,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,,,0,9,9,9,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.703107264999744,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,,,0,9,9,9,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.003223882999919,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,,,0,9,9,9,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9691099179999583,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,She put down her book and gave him a smirk.,2,2,,,,0,9,9,9,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0195693979994758,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,,,0,9,9,9,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.603067103000285,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"“What?”, he asked confusedly.",2,2,,,,0,9,9,9,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9029963850007334,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9, “A scorpion.”,2,2,,,,0,9,9,9,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5864122149996547,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,,,,0,9,9,9,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.719756094999866,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"“Uh no, why?” ",2,2,,,,0,9,9,9,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3341649049998523,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,,,0,9,9,9,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.619700919999559,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,,,0,9,9,9,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.819385505000355,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,,,0,9,9,9,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3364039520001825,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,,,0,9,9,9,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.8699126850005996,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,Then the waitress turned to James.,3,3,,,,0,9,9,9,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9672893220003971,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,,,0,9,9,9,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8173942149996947,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"“Alrighty, comin’ right up!”",3,3,,,,0,9,9,9,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.403145393000159,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,,,0,9,9,9,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.303105985000002,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,,,0,9,9,9,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.186554955000247,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,,,0,9,9,9,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.800870985000074,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,,,0,9,9,9,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8698697250001715,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,,,0,9,9,9,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6865005129993733,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,,,0,9,9,9,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.869845604999682,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,,,0,9,9,9,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7030699099996127,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,,,0,9,9,9,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.219843084999411,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"James said,“I have to run, got to get to work.",4,4,,,,0,9,9,9,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1196229829993172,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,See you tonight!”,4,4,,,,0,9,9,9,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0026375420002296,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,,,0,9,9,9,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.100881355000638,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,They both laughed and smiled once more goodbye. ,4,4,,,,0,9,9,9,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7863305800001399,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
9,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
10,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,39.155777360000684,None,,space,1.019789227999354,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
10,"Lana walked into lecture holding hands with her boyfriend, Aaron, who was trying to contain his excitement and anticipation for proposing to Lana in this class. ",1,1,,,,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
10,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.0922568510005,space,10.42016702500041,,,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.503434403000028,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.303497353000239,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5028630200004045,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.7861533779996535,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
,,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8863272399994457,,,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9528782530005628,"Charlie and alma are in the same class together. both are entrepenership and business students with interests in venture capital and entrepreneurship. charlie is on the board of a venture capital investor and alma is trying to raise money for her startup. charlie sees alma and tells her that he is willing to give her 15000 dollars, one half of her requested amount, and give the rest of the money to her after her business proves successful. alma is not really happy about this and insists on the full amount. charlie decides to wire her the full amount because his colleagues actually approved the full 30000 dollars, despite his doubts. ",,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8175691169999482,"Maria and henry have been dating and maria wants to break up. she and henry sit next to each other in the back of class. they are in a class about aristotle and are learning about aristotlean categories. in the beginning of class, maria tells henry that she can't do long distance and that they should break up. henry is upset, but they don't talk about it until the end of class. the professor tells them that their exam is on tuesday and that if they decided to write a 20page paper in lieu of the exam, the paper would also be due on tuesday. maria and henry leave class and henry tells maria that he wants their relationship to work. he says that he will visit her all of the time. despite his protests, he also understands that ultimately it is a mutual decision, and they hug and say goodbye to each other. ",,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
2,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8173418200003653,"Thomas and sadie are dating, and thomas wants to break up with saide. he arrives at the diner and sits in a chair. he is nervous about breaking up with her and isn't sure what her reaction will be. when sadie arrives, the waitress seats them at a booth in the back with a dirty tablecloth. she hands them menus. thomas tells sadie that he wants to find himself and wants time on his own. sadie is confused and takes a while to process it. the waitress comes and thomas orders a burger with no tomato, and sadie orders a reuben. they get their food, and thomas tries to further explain his decision. sadie gets angry, and she stands up and tells thomas to never talk ot her again. sadie leaves the diner in a hurry. while they were talking, sadie also cries, and the couple at a nearby table notices and stares. ",,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
3,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7530519530000674,"David notices anna in the airport and is astonished by her beauty. she kneels down to tie her shoes, david notices that a cart is about to collide into her. he intervenes and pushes her away. they start talking and realize that they went to the same high school. anna is running late for her flight, so david helps anna with her stuff and they hurriedly go to the gate. anna boards the plane and notices that she was so flustered and impressed by david, she forgot her shoes. ",,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
4,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1530014550007763,,,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
5,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6032107830005771,"Alex and chloe are walking into the grocery store. they are looking for canned cranberry sauce. alex is carrying a ring because he wants to propose to chloe in the gorcery store where she least expects it. he is nervous, and while alex is looking for groceries, he takes out the ring and fumbles with it. it is an impressive ring with 3 diamond stones. she notices that he is nervous, but he refuses to tell her why. they go to the checkout line. at the start of the checkout line, he sees their friends standing near the entrance, ready to help out. alex pulls out the ring and proposes. chloe is shocked and says yes. the entire checkout line witness the proposal, and they let alex and chloe skip to the front of the line. the food is 4 dollars, and she pays with bills. ",,,,,,022619_p1_v2,001,2019_Feb_26_1037,body_behavioural,3.0.4,59.85482630848273,
