count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,1,0.16738643200005754,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,9,0.06981972299990957,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,“We have quite a selection here.,2,1,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,1,0.13631729799999448,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,0,1,1,1,,,,,0,8,8,8,,,,,,,,,,,9,0.017365475000019615,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,0,1,1,1,,,,,0,9,9,9,,,,,,,,,,,1,0.13607973500006665,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,0,1,1,1,,,,,0,10,10,10,,,,,,,,,,,9,0.1528786349999791,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"You don’t have cheeses made in America that are like ours, it is true.",2,2,0,1,1,1,,,,,0,11,11,11,,,,,,,,,,,1,0.11960283199994137,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,0,1,1,1,,,,,0,12,12,12,,,,,,,,,,,1,0.21975056299993412,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,0,1,1,1,,,,,0,13,13,13,,,,,,,,,,,9,0.036737239999979465,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,0,1,1,1,,,,,0,14,14,14,,,,,,,,,,,1,0.08641090300000087,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
