count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,participant,session,date,expName,psychopyVersion,frameRate,
1,"The menus were laminated posters with silly names for all the foods, and since they didn’t want to read through each item description, they settled on familiar orders.",3,2,None,None,None,None,None,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.26834512699861,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"“I’ll have a burger, no tomatoes,” Thomas said.",3,2,None,None,None,None,None,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.568759740970563,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"Sadie asked about the reuben, and the waiter told her it was excellent.",3,2,None,None,None,None,None,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.58743441302795,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"Confirming that that was all they’d like, the waiter walked away. ",3,2,None,None,None,None,None,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8529731140006334,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,Sadie- not so quietly- burst into tears. ,3,3,None,None,None,None,None,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.086924090050161,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,People sitting at the bar looked over and quickly averted their gaze when they figured what was happening. ,3,3,None,None,None,None,None,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.736416406987701,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"She whispered, “Is this really what you want?",3,3,None,None,None,None,None,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6370459079626016,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"I don’t understand- things were fine, I thought. ",3,3,None,None,None,None,None,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5528671289794147,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,I think we should stay together because we can change how much we hang out. ,3,3,None,None,None,None,None,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.003353675012477,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"We don’t have to hang out all the time, or as much as we do now.”",3,3,None,None,None,None,None,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.985976310039405,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3,3,None,20.0,None,None,None,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.63652188499691,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,The waiter appeared with the burger and reuben and set them in front of them.,4,3,None,None,None,None,None,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.3032782500376925,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,“Is there anything else I can get for you two?,4,3,None,None,None,None,None,,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.703815974004101,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,Will you be getting dessert tonight?” he asked.,4,3,None,None,None,None,None,,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4200570049579255,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"“Oh no, we’re good, thanks,” Thomas said blankly.",4,3,None,None,None,None,None,,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.003500550054014,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1," With the waiter gone, Sadie suddenly stood up, grabbed half of the reuben, and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!",4,4,None,None,None,None,None,,0,1,1,1,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19.338408531970344,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"Also, I want my polaroid camera and Beatles poster back!”",4,4,None,None,None,None,None,,0,1,1,1,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.653924799989909,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"She stormed off, and the bell above the door jingled cheerfully as the door closed behind her.",4,4,None,None,None,None,None,,0,1,1,1,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.786775634041987,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,Thomas sat there for awhile surprised at how quickly everything had transpired. ,4,4,None,None,None,None,None,,0,1,1,1,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.719954557949677,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,"He grabbed his burger and took a bite of it, which created a dry and fishy taste in his mouth.",4,4,None,None,None,None,None,,0,1,1,1,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.503713071986567,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4,4,None,13.0,5.0,None,None,,0,1,1,1,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.1176830569747835,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
1,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,2.003139382984955,space,0.88692561496282,space,0.969150745018851,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,David saw Anna for the first time when she burst into the airport frazzled with her half-zipped bag skidding behind her.,1,1,42.0,,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.3705171749461442,space,2.9192288679769263,9,13.317577377019916,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"He had three hours until his flight and had been reading a book on the laptop he was holding in the entrance to the airport, but she had only 35 minutes and was hoping to spend as little time in the entrance as possible. ",1,1,None,,,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.955868589982856,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"Anna, a few strides into the airport, suddenly realized to her dismay that her shoes were untied, so she hunched over to tie them.",1,1,None,,,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.536902323015966,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"David, who had been intrigued by Anna, observed that someone with a tall cart of luggage was heading straight for where she was kneeling and that both her and the person driving the cart were oblivious to the impending collision. ",1,1,None,,,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.80471677496098,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"After a few moment of deliberation, David decided to intervene, and he ran in front of the cart pushing her out of the way just in the nick of time, and they tumbled on the airport floor. ",1,2,None,,,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13.03780861000996,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"Anna, bewildered, looked up and saw the cart pass by and then looked at David. ",1,2,None,,,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.301366590021644,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"He flashed a smile and asked, “Were you ever a gymnast?",1,2,None,,,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.453255488013383,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,Because that was a nice tumble.”,1,2,None,,,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0359285839949735,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"She managed a chuckle and said, “Actually, yes, but I’d say that deserved a score of zero.",1,2,None,,,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.118296557979193,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,Maybe a ‘1’ at least for your effort. ,1,2,None,,,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0858040550374426,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,Wow- I almost got smooshed by that cart.”,1,2,None,,,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3204685319797136,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,Her head was still spinning as she stared at the handsome stranger who had saved her. ,1,2,None,,,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.600968662998639,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,David helped her up and had to keep holding on to her arms to steady her even once they were standing.,1,2,None,,,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.003387665958144,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"“I’m really late for my flight,” she said. ",1,2,None,,,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9205070000025444,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"“Don't worry,” said David, "let me help you get to your gate." ",1,2,None,,,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.636803494999185,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,He waved off her half-hearted protests. ,1,2,None,,,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.054092384991236,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,“Really- I have plenty of time and nothing better to do.” he said. ,1,2,None,,,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.987026032002177,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"At security, the line was not long, but, since Anna’s flight departure was close at hand, the security guard allowed them to go to the front of the line.",2,2,None,,,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.88684472697787,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"They had to wait however, because there was a strange malfunction of the metal detector. ",2,2,None,,,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.620365027047228,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"In this span of time, they managed to find out that they had gone to the same high school and that Anna had graduated 3 years before David. ",2,2,None,,,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.48810802999651,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,They hurriedly took off their shoes and coats.,2,2,None,,,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6370594679610804,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"Anna placed her purse and suitcase on the conveyor belt, and David put his backpack on the conveyor belt as well, with his laptop in a separate bin. ",2,2,None,,,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.820212788006756,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,Both of them went through the metal detector without any problems. ,2,2,None,,,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.453893063007854,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"As they were rushing to put their shoes and coats on, they shared when they were coming back. ",2,2,None,,,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.586067335039843,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"In a moment of boldness, David asked, “When we're back in town next Tuesday, is there any chance you'd want to get dinner?",2,3,None,,,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.9862925939960405,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"I know we just met, but when life throws a luggage cart at you it seems like we should listen. “",2,3,None,,,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.7356400360004045,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"She stopped packing, and said with a smile, “Yes I would love that.”",2,3,None,,,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6357424409943633,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"On the concourse, they were running to get to Anna’s gate, J37, which was at the end of the terminal. ",3,3,None,,,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.919692276977003,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"David took her suitcase, grabbed her hand, and weaved crowd of people.",3,3,None,,,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.319946949020959,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,People passing them were giving them funny looks because Anna appeared so bewildered on account of David’s help.,3,3,None,,,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.56870073301252,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"Before getting to the gate, explaining that she would sprint the rest of the way, Anna fished out a crumpled business card from her pocket and handed it to David, who handed her the suitcase.",3,4,None,,,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.651532228046563,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"She gave him one last embarrassed smile, thanked him, and hurried away.",3,4,None,,,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.067970757023431,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"David looked at his watch which read 10:55 AM, 5 minutes before her flight was supposed to leave. ",3,4,None,,,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.7537550200358965,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"At the gate, Anna waved to the flight attendant who motioned for her to hurry, and she boarded the plane. ",4,4,None,,,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.170585249958094,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"She slid into her window seat, 7D, in business class, and barely containing her glee, she hugged the plastic-wrapped blanket. ",4,4,None,,,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.65130271500675,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,4,None,,,,,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.120329090044834,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
2,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,8.953310929995496,space,0.5837060230551288,space,0.8693073919857852,,,,,,,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible week with Isabel’s family, and this had wiped away any doubts Sven had had about his decision to propose. ",1,1,22.0,,,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0693159980000928,space,2.2674011650378816,1,59.70690704899607,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,They had only been dating for 11 months and this had been the first time he had met her family. ,1,1,None,,,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.516937666980084,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"They were pressed for time at the airport with only an hour and 15 minutes until their flight would take off to go back to the US, but they already had their online boarding passes and were without checked luggage. ",1,1,None,,,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.220982001977973,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"Isabel stopped to rummage through her purse to look for her phone, and, meanwhile, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he had bought her.",1,2,None,,,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.68907050200505,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,None,,,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.48628454701975,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,He tilted the ring backward and forward for a careful examination despite having already studied the ring daily since purchasing it a few weeks ago. ,1,2,None,,,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.15529381495435,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,It was a simple design: two pink diamonds on a silver band.,1,2,None,,,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.887028664990794,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"“Sven, I’m ready,” Isabel said. ",1,2,None,,,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.867721699003596,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,Sven closed the box and discretely put it in his pocket.,1,2,None,,,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.303237336978782,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"They entered the security line, weaving through the roped walkways to the front. ",2,2,None,,,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.303091028006747,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"When it was their turn to deposit their things onto the belt, Isabel realized her laptop was buried somewhere in her duffle bag. ",2,2,None,,,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.236758629966062,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"Luckily, at the same time, there was a stall in the line because someone ahead of them had a suspicious amount of metal pieces on his person. ",2,2,None,,,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.503470507042948,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,Sven had to hold the growing mound of objects Isabel pulled from her bag until she unearthed the laptop and set it in a bin.,2,2,None,,,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.17117246898124,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"She then gave her bag to Sven, unstrapped her heels, and took the bag back from Sven.",2,2,None,,,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.219374867971055,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"Sven, relieved of his holding duties, hurriedly deposited his own backpack on the belt, and took off his shoes. ",2,2,None,,,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.18658877897542,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and looked at Isabel as the metal bars whirled around him.",2,2,None,,,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23.9222553850268,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,The security guard asked Sven to wait. ,2,2,None,,,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.450860331999138,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
3,"After looking at the monitor, the security guard said, “Sir, please empty your pockets,”.",2,2,None,,,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.970368704001885,,,,,,,,,,,,,,,,,,,,070219_p3,001,2019_Jul_02_1332,body_behavioural,3.0.4,59.948993116977924,
