count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,socialAnswer,locationAnswer,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
12,"Instead of one large diamond, there were 5 red diamonds embedded in a thick band. ",2,2,None,,,,,,0,12,12,12,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,0.036766619989066385,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,He knew Lana would like this because her style was more avant grad than traditional.,2,2,None,,,,,,0,12,12,12,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.08624424200388603,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,Aaron put the ring back into the bag as the professor began the lecture. ,3,2,None,,,,,,0,12,12,12,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,9,0.003614435001509264,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,“Recall from previous lectures that the number of protons determines the identity of the element. ,3,2,None,,,,,,0,12,12,12,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,0.036441845004446805,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"So for example, all atoms of sodium have 11 protons in the nucleus. ",3,2,None,,,,,,0,12,12,12,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,0.06947020300140139,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"And if you look on the periodic table, the atomic number for sodium, the symbol is Na, is eleven.”",3,2,None,,,,,,0,12,12,12,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,0.16958977500326,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,Lana was taking notes while Aaron was texting all of his friends in the class to get ready for the proposal. ,3,2,None,,,,,,0,12,12,12,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,9,0.05273729701002594,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"Right after talking about how two ions bond into one stable molecule by covalent bonds, the professor stopped the lecture and asked Lana to come to the front of the class to do a demonstration. ",3,2,None,,,,,,0,12,12,12,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,0.017161151990876533,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"She walked to the front of the class confused, and the professor asked her to stand in the middle of the stage.",3,2,None,,,,,,0,12,12,12,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,0.1525434880022658,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"Then Aaron walked up and, taking Lana’s hand, got down on one knee. ",3,3,None,,,,,,0,12,12,12,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,0.3196640099922661,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,The professor quickly switched to the last slide on the powerpoint which was a photo collage of pictures of Aaron and Lana which Aaron had sent the professor previously. ,3,3,None,,,,,,0,12,12,12,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,0.019212645012885332,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"“It's time for us to make a bond of our own, Lana.”",3,3,None,,,,,,0,12,12,12,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,0.10069203699822538,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,He opens the small notebook he has in his hand and the ring is sitting on the page. ,3,3,None,,,,,,0,12,12,12,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,9,0.05294432499795221,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,Will you marry me?” ,3,3,None,,,,,,0,12,12,12,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.05299115199886728,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,Lana gasped and put her other hand to her mouth and started looking around the room as if trying to convince herself that this was really happening.,3,3,None,,,,,,0,12,12,12,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.10298365500057116,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,For a few moments everyone was in suspense waiting for the Lana’s shock to wear off and for her to answer. ,3,3,None,,,,,,0,12,12,12,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.06921574000443798,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"Finally, she said, “Yes!”",3,4,None,,,,,,0,12,12,12,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,9,0.05280007999681402,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"Aaron put the ring on her finger, and they hugged while the whole class clapped. ",3,4,None,,,,,,0,12,12,12,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,0.0029492449975805357,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"Their friends came up and hugged both of them, and the professor gave Aaron a celebratory handshake.",3,4,None,,,,,,0,12,12,12,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,0.10304943000664935,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"They made their way back to their seats, Lana and Aaron hand-in-hand and beaming. ",3,4,None,,,,,,0,12,12,12,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.1362837769993348,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"When they got back to their seats, Lana pulled out her phone to text her sister. ",3,4,None,,,,,,0,12,12,12,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,9,0.003080106995184906,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"The professor then dismissed the class, saying, “That was enough excitement for today!",4,4,None,,,,,,0,12,12,12,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,1,0.03617794999445323,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,Don’t forget there’s a midterm exam next week on Monday on the material covered in the first 4 weeks of the semester.,4,4,None,,,,,,0,12,12,12,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,1,0.08674528299889062,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,"As everyone was packing up their notebooks and leaving, Lana and Aaron were surrounded by their friends eager to get a glimpse of the ring and congratulate them. ",4,4,None,,,,,,0,12,12,12,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,1,0.15273410500958562,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
12,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,12.621001167004579,space,0.870083361005527,space,0.8362879669875838,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5363321170007112,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8195418800023617,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.23586590199556667,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.21934808501100633,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.31953189500200097,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.21889668500807602,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,33.0,,,,,,0,13,13,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,11.918177190003917,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,None,,,,,,0,13,13,13,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,7.517870723007945,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"As an account representative for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,None,,,,,,0,13,13,13,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,10.86804463500448,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a senior product manager for a large chain grocery store. ",1,1,None,,,,,,0,13,13,13,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1.0865557469951455,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,None,,,,,,0,13,13,13,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1.033719236991601,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"They chatted a little in the entrance of the grocery store, which had displays of pumpkins, candy, and halloween decorations set up in different stations around the door. ",1,1,None,,,,,,0,13,13,13,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1.9694126670074183,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison motioned to the parmesan.",2,1,None,,,,,,0,13,13,13,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,9,3.0371718099922873,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,“We have quite a selection here.,2,1,None,,,,,,0,13,13,13,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1.4697156320034992,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,None,,,,,,0,13,13,13,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,1.453043756991974,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,None,,,,,,0,13,13,13,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,4.936751475004712,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,None,,,,,,0,13,13,13,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,4.619945484999334,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"You don’t have cheeses made in America that are like ours, it is true.",2,2,None,,,,,,0,13,13,13,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,9,3.51985373700154,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,None,,,,,,0,13,13,13,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,8.151153480008361,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"I propose that you give it a shot, buy $1500 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,None,,,,,,0,13,13,13,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,11.434026695002103,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,None,,,,,,0,13,13,13,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,8.120330011995975,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,None,,,,,,0,13,13,13,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,9.636327615007758,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,She also picked up a bottle of ketchup and a case of sparkling water “for later.”,2,2,None,,,,,,0,13,13,13,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,8.069912464998197,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,None,,,,,,0,13,13,13,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,3.8533642679976765,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Let’s head to check out, and those crackers are on me.” ",2,2,None,,,,,,0,13,13,13,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,2.5199226249969797,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,They walked over to the checkout area.,3,2,None,,,,,,0,13,13,13,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,1,2.36967238500074,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"It was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating, and there were 10 aisles open. ",3,2,None,,,,,,0,13,13,13,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,7.769830901990645,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,They stepped into lane 6. ,3,2,None,,,,,,0,13,13,13,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,1.4530762950016651,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,None,,,,,,0,13,13,13,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,5.536458149988903,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,None,,,,,,0,13,13,13,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,2.4531426620087586,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,We've been trying to find a way to add a little European cachet to our stores.,3,3,None,,,,,,0,13,13,13,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,1,1.536440532989218,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Our competitor, Orange Grocers, hasn’t expanded in this direction yet and I’d like to beat them to it. ",3,3,None,,,,,,0,13,13,13,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,1,0.7196649699908448,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,None,,,,,,0,13,13,13,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,1,0.1196104800037574,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,Is that the case?",3,3,None,,,,,,0,13,13,13,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,1,0.0865060399955837,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,None,,,,,,0,13,13,13,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,1,0.06965740000305232,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $23 price by writing a check. ",4,3,None,,,,,,0,13,13,13,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,1,0.05312390500330366,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"They shortly came to an agreement and would have enough cheese shipments, $20,000 worth, to different stores to qualify for a subsidized import tax. ",4,4,None,,,,,,0,13,13,13,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,1,0.08433296700241044,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,"Ms. Bianchi retrieved some of her samples from her car, and they finalized their new deal by eating a small feast. ",4,4,None,,,,,,0,13,13,13,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,1,0.06966454500798136,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,They consumed Ms. Bianchi’s cheese with Ms. Morrison’s crackers.  ,4,4,None,,,,,,0,13,13,13,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,1,0.05265287200745661,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
13,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,,,,,,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,1.384286560001783,space,0.48589859501225874,space,0.586863873002585,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"Leon and Ariana hurried into the classroom at the same time, and Leon did a double-take when he saw her, almost dropping the eraser he had in his hand. ",1,1,44.0,,,,,,0,14,14,14,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,2.903044049991877,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"This was his first day after transferring to this university, and he had assumed that he wouldn’t know anyone on campus, but he couldn't shake the nagging feeling  that he had seen her somewhere before. ",1,1,None,,,,,,0,14,14,14,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,10.803816254992853,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"They were both a bit late, so they quickly slid into seats next to each other in the back of the class.",1,1,None,,,,,,0,14,14,14,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,9.036861259999569,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,They were in a small classroom with rows of chairs with foldable desks facing the speaker’s podium and a blackboard on wheels. ,1,1,None,,,,,,0,14,14,14,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,13.103491735004354,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"There were no windows in the room, since they were down in the basement of the history department.",1,1,None,,,,,,0,14,14,14,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,55.206828872003825,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"Leon, trying to figure out where he had seen her before, could not stop looking over at Ariana.",1,1,None,,,,,,0,14,14,14,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,0.4697905700013507,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,Ariana was oblivious to Leon’s gaze and was only focused on getting ready for class. ,1,1,None,,,,,,0,14,14,14,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,0.10268792499846313,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"“Good afternoon class,” the professor began.",2,1,None,,,,,,0,14,14,14,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,0.20301985999685712,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,“Welcome to History of Egypt. ,2,1,None,,,,,,0,14,14,14,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,0.10298134000913706,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"Today we will be talking about mummification, one of the most famous and often misunderstood customs in ancient Egyptian society.”",2,1,None,,,,,,0,14,14,14,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,0.05305942699487787,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,Leon pulled out his notebook and tried to concentrate on the class.,2,1,None,,,,,,0,14,14,14,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,0.08411693800007924,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,Within a few minutes though he found his attention wandering back to Ariana.,2,1,None,,,,,,0,14,14,14,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,0.25255401800677646,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"He decided to do something about his hunch so he ripped off a corner of a page in his notebook, wrote a note, and set it on her desk.",2,1,None,,,,,,0,14,14,14,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,0.06934166999417357,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,"“Are you from LA?” it read, “Sorry to distract you from mummies, but you look really familiar.”",2,2,None,,,,,,0,14,14,14,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,0.03636172700498719,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
14,It continued: “Do I know you from somewhere?”,2,2,None,,,,,,0,14,14,14,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,0.10310084000229836,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1231,body_behavioural_mayedit,3.0.4,59.95978137723138,
