count,storyText,locationEvent,socialEvent,storyEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,frameRate,
7,He came back just as their waiter was approaching the table to get their order.,3,2,,None,None,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9367385749999357,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,,None,None,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,9,3.301386812999908,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,,None,None,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1028555049999795,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"“What a beautiful place, Senna. ",3,2,,None,None,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,5.987402767000049,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,,None,None,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,9,5.1362058740000975,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,,None,None,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4356996400001663,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,We had to celebrate.” ,3,2,,None,None,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1179604609999387,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,,8.0,None,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,6.703132189999906,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,,None,None,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,15.038637331000018,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,Then he paused and looked at Alvira meaningfully. ,4,2,,None,None,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,3.935019554000064,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7, “It’s really been the best three years of my life with you.,4,2,,None,None,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,9,2.734180090999871,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"I couldn’t imagine it any other way, and I don’t want to.",4,2,,None,None,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,2.369860886999959,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,,None,None,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,1,2.750155344999939,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,,None,17.0,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,1.135366379999823,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,,None,None,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,9,5.5700079369999,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,Her eyes widened in shock when she realized what she was looking at.,4,3,,None,None,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,1,2.517862525999817,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"“Alvira, will you marry me? ",4,3,,None,None,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,1,1.617299272000082,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"I love you, and I will never stop loving you.” ",4,3,,None,None,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,1,2.402727213999924,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,Alvira started to cry.,4,3,,None,None,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0011985360001745,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"The room became silent, and everyone turned to their table. ",4,3,,None,5.0,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7200112900000022,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"“Yes, of course, yes!” she shouted as she wiped away tears.",4,4,,None,None,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1851645270000972,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,The neighboring tables exploded in applause.,4,4,,None,None,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,1,1.417336652999893,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,The waiter returned with a bottle of champagne and popped it. ,4,4,,None,None,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1193380610000077,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"All of this went unnoticed by Senna and Alvira as they looked into each others’ eyes, and he slipped the ring onto her finger. ",4,4,,None,None,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0868264139999155,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,"She held up her hand to admire it, and her glittering tears of joy matched the shine from her ring.   
",4,4,,17.0,5.0,,0,7,7,7,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,1,8.120410269999866,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,3.6361312019998877,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,space,3.386324803999969,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,space,3.0173091070000737,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,space,8.720835987999862,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,There is no time limit for your responses. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,space,2.2839903139999933,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Simon and carina meet upon entrance to the grocery store. they bump into each other as their carts collide. they were both new to the boston area. they start talking in the meat section when carina asks simon if he thinks the chicken mean is cute, and simon laughs in response and further suggests that the chicken was probably the brother of the one next to it. carina replies by saying that the chickens were an unlucky family. they keep talking as they approach the checkout line, which turns out to be pretty short, in turn disappointing simon who was hoping he could have more time to speak to carina. he asks her how long she's been in the area, and she responds by saying that she has just moved to the area. simon asks her if she would be interested in going out to dinner. he suggests that she could show her around, particularly around harvard square, which he thinks is really beautiful. carina says that she is interested. then when it is her time to check out and pay for her groceries, simon insists on paying her groceries for her because he says that he thinks of this encounter as something like their first date. carina blushes and thinks his gesture is both sweet and rediculous at the same time. the groceries come out to 120 dollars, and he pays with her credit card. carina quickly puts in her number into simon's phone, and then she rushes off to get to her barbeque. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,"Calin and jessie rush to the airport. jessie is fed up with calvin's repetitive boring stories. when they finally make it to security check, they find out that the line is pretty short. afterwards, they rush through without having to take off their shoes or go through a metal detector. calvin makes a remark about the lack of structural integrity in this airport, and then he says that he could snuggle anything through that airport. jessie is further frustrated because she feels that calvin has to impose his opinions on everything. they get into a fight as they pick up their suitcases from the conveyor belt. jessie initiates the break up and tells calvin that she doesn't want to be in a relationship with him anymore. calvin remains silent and starts walking to the gate. jessie starts yelling as she walks behind him. calvin is clearly hurt but doesn't feel like there's any point in cotinuing to argue. he says that jessie should have thought about the fact she can't tolerate him prior to scheduling a vacation with him. they get to the gate, where they are rushed into the plane by the annoyed flight attendant. they were relieved by the fact that they had forgotten to select seats next to each other. jessi was at seat 1b and calvin was at seat 4f. jessie tells calvin to have a good flight, a remark at wihch calvin laughs in disbelief. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
2,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,"Emmanuella and liam arrive at the grocery store. they reluctantly start to pick up items in preparation for the party they are hosting later in the evening. emmanuella picks up a bag of pasta. liam says that he guesses that they are having pasta that night. emmanuella angrily responds that if liam ever helped with planning then they could have something else. liam responds by saying that emmanuella never lets him help with anything. they continue fighting. emmanuella initiates the break up by saying that she can't wait until the end of the party to say this. she says that she's tired of the constant fighting, and that she feels that they would be better off separately. they make their way to the checkout line, where liam decides that there's no point in making a scene in public and says that he agrees that they would be better off without each other. however, they decide  not to tell any of their friends yet. emmanuella jokingly says that whoever leaks the news would lose his/her rights to the cat. liam forces a grin while he thinks about the long discussions they are going to have about the cat. nevertheless, they are both happy to have had their last fight every together as a couple. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
3,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,"Charlie and alma arrive in roman in history class, where the professor starts talking about agustus. they sit next to each other in the back of the class. they had met in a party before and they were both business savvy people. alma was looking for investments in her web development company and charlie's financial investments group had agreed to give her a certain amount of money, however charlie, says that he has talked to his group and they are willing to pay half of the investment demanded by alma. he says that if the company does well, his group will invest the other half. alma takes some time to think about this offer. she ultimately refuses because she says that this will push their timelines back, and in so doing will ruin their expected trajectory. charlie eventually agrees to pay the full amount which is 30,000. even though this is not ideal, charlie had been told by his group that they would be willing to invest the full amount if necessary. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
4,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,"Aaron and lana enter their chemistry class room. aaron is planning on proposing to lana. upon aaron'e entrance, the professor winks at him signaling that he is on board with the plan. lana starts working on her calculus homework while aaron takes out the ring. the ring has 5 diamonds in a thin band rather than one large stone because aaron knows that lana's stype is more about simple elegance that about being flashy. then, the professor starts speaking about ions. he defines what they are, and then uses sodium as an exmaple. he then asks lana to come up to the front of the classroom. lana walks up confused. aaron approaches her and tell her that it's time for them to make a bond of their own. he gets down on one knee and asks lana if she would marry him. lana is surpsied, and with tears in her eyes, says yes. the class roars in applause while their close friends approach them to congradulate them on their  engagement. the professor says that that's enough excitement for the day and reminds students that there is an exam coming up. lana calls her parents to tell them the big news. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,"Mr. shelton and mr/ gordon are both ceos in the aviation industry. mr. godron's company is larger while mr. shelton's company is smaller. they meet in the restaurant and engage in small talk. one of them talks about his daughter. the waitress approaches and takes their order. they begin talking about business. mr. gordon tells mr. shelton that he respects what mr. shelton's company has been able to accomplish and goes further by saying that he and his associates would like to help mr. shelton's company become internationally known. he goes on to say that he doesn't think mr. shelton's company has the resources to operate on an international level, and that's why mr. gordon's company has offered to buy mr. shelton's company out. mr. gordon says taht all the current employees of the company will remain the same and that mr. shelton will remain in charge of all decisions. mr. shelton hesitates and initially reufses the offer by saying that the services of his company do not necessarily translate well to operations on a large scale and he's worried that he would not be able to offer the same quality of service to his clients. mr. gordon who has expecting a response like that, had come prepared, and continues to try to convince mr. shelton that this is the right choice. eventually, mr. shelton agrees. one of them proposes a toast to a lifelong partnership, and they drink. ",,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,This narrative takes place in an airport. anna is running late to her plane because her yoga class had run over and then she had lingered afterwards to speak to her friends. david realizes as she's walking and thinks that she's beautiful. she stops to tie her shoe laces,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,The next part of the task is to answer 8 questions about each story.,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,space,45.09929952699986,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,space,9368.394130644001,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,space,0.3347065530015243,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,space,0.16832282599898463,,,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,J,primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,Tabqtabtab,non-primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,non-primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,non-primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,non-primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,non-primed first,,,,,,,,,,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.403139287000158,Tara,001,2019_Feb_05_1329,body_behavioural,60.155123943076184,
