count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,30.25207272300031,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“Alex?”, Chloe said suspiciously. ",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1,1.7029829640014214,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,He closed the box and whipped around. “Yes?”,2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1,4.586870339997404,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,“Do we need anything else?”,2,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1,2.6026789450042997,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“Yeah I don’t know, honey.” ",2,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,1,1.4681864099984523,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,They went to the checkout and waited in a long line.,3,2,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1,2.4532385769998655,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Alex was staring intensely off into the distance. ,3,2,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1,10.937157604996173,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1,3.0033831120017567,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1,9.386838847000035,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,They got the message and walked over slowly. ,3,2,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,1,3.5534154300039518,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,1,8.453141712001525,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“Awww, Alex, me too.”",3,2,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,1,5.033260689997405,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"Alex got down on one knee, and Chloe gasped. ",3,3,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,3.9040651169998455,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“I am serious, Chloe. Will you marry me?”",3,3,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,1,3.1530479500070214,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1,5.71767947000626,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,1,4.217674737003108,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Chloe looked around and laughed. ,3,3,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,1,2.086063772003399,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1,3.1864764929996454,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Everyone in line clapped and cheered. ,3,4,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,1,1.4705806400015717,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,1,10.869929809996393,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"“I love it, oh my gosh, it’s so glittery!",3,4,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,1,2.1702636599948164,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,,,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,1,4.303893276999588,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,Her friends came over and hugged them.,3,4,,,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,1,1.1840768519978155,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,The other people let them move up to the front of the checkout line. ,3,4,,,,0,2,2,2,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,1,2.570050274996902,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,,,0,2,2,2,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,1,2.9528279600053793,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,0,2,2,2,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,1,6.9868556469955365,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,,,,0,2,2,2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,1,5.802933705002943,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.9696698030020343,space,5.202975042004255,space,0.8863746949937195,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1,1,None,None,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9,23.088127404997067,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1,1,None,None,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,1,7.436626349997823,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1,1,None,None,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,19.304221229998802,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,He jumped up and gave her a side hug. ,1,1,None,None,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,1,3.719634334993316,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“How was your day?”, he asked.",1,1,None,None,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1,1.5198690550023457,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"She clung onto him, “It was okay.",1,1,None,None,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1,2.503145406997646,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,I missed you today.”,1,1,None,None,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,1.319765781998285,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,He looked at the hostess coming towards them.,1,1,None,None,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,3.4528786769951694,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Can we have a table in the back?”, Thomas asked.",1,1,None,None,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1,1.9341593200006173,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"She shrugged and, as she loudly popped her bubblegum, replied, “Sure, honey, this way.”",1,1,9.0,None,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1,4.703448858002957,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,She led them to the back of the restaurant where there were dimly lit tables. ,2,1,None,None,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,1,5.1046250100043835,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Is this alright?”, the hostess asked.",2,1,None,None,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1,1.819458764999581,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Thomas cleared his throat and tried not to grimace at the stained fabric that lined the booth.,2,1,None,None,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,1,3.886984657998255,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,“This is great.,2,1,None,None,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,1,1.703236006993393,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Thank you,” Thomas said.",2,1,None,None,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,1,3.4032188999990467,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2,1,None,None,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,4.786994134999986,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Tell me about your day!”, Sadie sang as Thomas sat down.",2,1,None,None,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1,2.4167037770021125,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,He looked at her silently and pulled his hand slowly from hers.,2,1,None,None,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1,11.951268025004538,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Sadie gave him a puzzled look.,2,1,None,None,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,1,2.169476521994511,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Thomas looked away and took a deep breath. ,2,1,None,None,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1,3.4032425100012915,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Sadie asked, “What’s wrong?” ",2,1,None,None,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1,1.3696993630001089,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Thomas picked at his fingernails.,2,1,None,22.0,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1,1.6366282570015755,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Sadie, I’ve been thinking, and I need to figure out some stuff… on my own.”",2,2,None,None,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1,6.119783279995318,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Sadie’s mouth popped open for a moment.,2,2,None,None,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,1,6.1700855099988985,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Then she swallowed and shifted back in her seat.,2,2,None,None,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,1,3.0009030270011863,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,“Things have been really picking up at work.,2,2,None,None,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,1,1.8196471679984825,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,And I’m not sure that this is the job I want to do anymore.,2,2,None,None,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,1,3.0031239800009644,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,It’s been really overwhelming between working and figuring out if I should change careers.” ,2,2,17.0,None,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,1,2.969530809998105,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,The waiter appeared and interrupted the speech Thomas had been practicing.,3,2,None,None,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1,6.3844258099998115,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Hello you two!”, the waiter said.",3,2,None,None,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,1,4.487388235000253,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,“Have you decided what you would like?”,3,2,None,None,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,2.0528333870024653,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Thomas and Sadie realized there were menus on the table, and they glanced at the lengthy list quickly.",3,2,None,None,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1,2.553080375000718,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"There were so many strange dishes they had never heard of before, so they settled on familiar orders.",3,2,None,None,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,1,3.6364456199953565,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“I’ll have a burger, no tomatoes,” Thomas said.",3,2,None,None,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,1,1.5194676870014518,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Sadie asked about the reuben, and the waiter told her it was excellent.",3,2,None,None,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,1,1.93611021500692,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Once she agreed to get that, he walked away. ",3,2,None,None,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,1,1.6529848099962692,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Sadie and Thomas looked at each other. ,3,2,None,None,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,1,2.086576398003672,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“So what are you saying?”, Sadie asked. ",3,2,None,None,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,1,1.935944245000428,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Thomas replied, “I want to take a break for awhile.",3,2,None,None,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,1,1.5530557249949197,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"You know, have space to figure out what I’m supposed to be doing.”",3,2,None,17.0,,0,3,3,3,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,1,2.6693938820026233,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Sadie quietly burst into tears. ,3,3,None,None,,0,3,3,3,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,1,1.3201099430007162,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Nevertheless, people sitting at the adjacent table looked over and quickly averted their gaze as they realized what was happening. ",3,3,None,None,,0,3,3,3,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,1,6.419672237003397,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,“Is this really what you want?,3,3,None,None,,0,3,3,3,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,1,0.8864637399965432,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,I don’t understand.,3,3,None,None,,0,3,3,3,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,1,0.8696848070030683,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,I don’t understand.,3,3,None,None,,0,3,3,3,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,1,1.317420459999994,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Things were fine. ,3,3,None,None,,0,3,3,3,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,1,1.2030829150025966,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"We don’t have to hang out all the time, or as much as we do now.”",3,3,None,None,,0,3,3,3,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,1,4.369427674995677,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3,3,20.0,None,,0,3,3,3,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,1,2.6031192220034427,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"At that moment, the waiter arrived with the burger and reuben and set them on the table.",4,3,None,None,,0,3,3,3,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,1,6.003299620002508,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,“Is there anything else I can get for you two?,4,3,None,None,,0,3,3,3,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,1,0.9196316070010653,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Will you be getting dessert tonight?”, he asked.",4,3,None,None,,0,3,3,3,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,1,1.3197106600055122,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Oh no, we’re good, thanks,” Thomas said.",4,3,None,None,,0,3,3,3,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,1,1.1362084150023293,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Once the waiter had walked away still oblivious to the situation, Thomas sighed and said, “Sadie, I’m sorry.",4,3,None,None,,0,3,3,3,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,1,4.453530790000514,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"You are so great, and I love hanging out with you.",4,3,None,None,,0,3,3,3,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,1,1.4029922100016847,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,But I need some time.,4,3,None,None,,0,3,3,3,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,1,1.2032384680060204,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,I’m so sorry.”,4,3,None,None,,0,3,3,3,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,1,0.6028837949997978,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"He grabbed her hand, and she pulled it out of his.",4,3,None,None,,0,3,3,3,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,1,1.219486796995625,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"“Sadie,” he said.",4,3,None,17.0,,0,3,3,3,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,1,0.7696940319947316,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3," She stood up, grabbed half of the reuben and shook it at him as she growled, “Don’t follow me, and don’t talk to me anymore!”",4,4,None,None,,0,3,3,3,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,9,10.420740793000732,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"Sadie's heels clacked loudly against the black and white linoleum, and the bell above the door jingled cheerfully as the door closed behind her.",4,4,None,None,,0,3,3,3,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,1,6.052094313999987,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,Thomas sat there for awhile in shock at how quickly everything transpired. ,4,4,None,None,,0,3,3,3,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,1,4.65376522999577,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,"He grabbed his burger and took a bite of it, creating a dry and fishy taste in his mouth.",4,4,None,None,,0,3,3,3,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,1,5.736453518002236,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,He dropped it back on his plate and wondered if the restaurant was responsible for the foul taste. ,4,4,13.0,5.0,,0,3,3,3,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,1,4.7342376800006605,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
3,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
4,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.1170570449976367,space,0.5698603669952718,space,1.5698175899960916,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
4,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9,75.47534846799681,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
4,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,1,4.951237013003265,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
4,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,16.535012201995414,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1348,body_behavioural,3.0.4,59.950479226356315,
