count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
6,,,,,,,,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6864383180000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7195401279996076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5195249730004434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations for the night because Senna, after 5 years of dating, was going to propose, and Alvira had no idea.",1.0,1.0,21.0,None,None,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.636396765000427,space,1.902795614999377,9,5.836776826999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1.0,1.0,None,None,None,,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9869071829998575,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,The restaurant was on the beach and had floor-to-ceiling arched windows that framed an incredible view of the Pacific Ocean.,1.0,1.0,None,None,None,,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.436465617000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Besides the view, the restaurant itself was beautiful- crystal chandeliers hung from the high ceiling above small tables covered with white table clothes.
",1.0,1.0,None,None,None,,0,6,6,6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.203038591999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,This was surely one of the best restaurants on the West Coast.,1.0,1.0,None,None,None,,0,6,6,6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1531066119996467,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"After Senna gave his name to the host, who discretely winked at Senna, they were seated at a table right by the window. ",2.0,1.0,None,7.0,None,,0,6,6,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.904383430000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,The waiter brought out some very small menus.,2.0,1.0,None,None,9.0,,0,6,6,6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.836861532000512,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"They consisted of a short list of the head chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",None,None,None,None,None,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8532188119997954,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Senna got nervous about the ring, and he slipped off to the bathroom to check to make sure it looked alright.",2.0,2.0,None,None,None,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0029203169997345,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,The ring contained three canary yellow diamonds that had been in his grandmother’s wedding ring. ,2.0,2.0,None,None,None,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3202815949998694,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"After Senna had gotten back to the table, the waiter appeared at their table to take their order.",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9195347169998058,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2694902950006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"“Excellent choices,” the waiter said, and he left.",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2530160099995555,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"“What a beautiful place, Senna. ",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.169637407000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"This is too much just to celebrate the first tomatoes I grew in the garden- really, this is absurd,” Alvira said.",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.836212743000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3.0,2.0,None,None,None,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5371989999994184,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,We had to celebrate.” ,3.0,2.0,None,None,None,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7360387700000501,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"They talked and laughed as the sun sank below the horizon, lighting up the sky and water, and slowly the glow from the windows was replaced by the chandeliers.",3.0,2.0,None,8.0,None,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.251264020000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,The waiter returned with their dishes.,4.0,2.0,None,None,None,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5863219569991998,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4.0,2.0,None,None,None,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.036520530000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6," As they were eating, Senna recounted to Alvira how they had met, and he told her in many words how much he loved her and what he loved about her, almost tearing up at moments. ",4.0,2.0,None,None,None,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.4034080269993865,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"When they had finished eating, Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4.0,3.0,None,None,None,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.903140312000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,Her eyes widened in shock when she realized what she was looking at.,4.0,3.0,None,None,None,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.020099206999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"Senna got down on one knee and said,“Alvira, will you marry me? ",4.0,3.0,None,None,None,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2860682549999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"I love you, and I will never stop loving you.” ",4.0,3.0,None,None,None,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0195427680000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"After a few moments with everyone turned and looking at Elvira in expectation, she exclaimed, “Yes, of course, yes!”",4.0,4.0,None,None,None,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.7528639350002777,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,She hugged Senna with tears flowing down her cheeks. ,4.0,4.0,None,None,None,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9190730039999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,"The other guests exploded in applause, and the waiter returned with a bottle of champagne and popped it.",4.0,4.0,None,None,None,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5200415140006953,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,Senna slipped the ring onto Alvira’s finger and she held up her hand to admire it.,4.0,4.0,None,None,None,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7864660400000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,“I need to text my dad and tell him!” she sang. ,4.0,4.0,None,None,None,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.102993790000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,The whole restaurant proceeded in cheers with them to celebrate the joyous occasion.  ,4.0,4.0,None,None,None,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5864642319993436,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1358869399991818,space,0.5529685800001971,space,2.9865106569995987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6201455430000351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6863231150000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,Henry walked into lecture with Maria who was mentally rehearsing what she should say to break up with him.,1,1,14.0,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0371930709998196,space,1.186381285000607,1,4.903630512999371,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,She had been putting it off with a growing sense of dread as she had been since she started to think about it a week ago.,1,1,None,,,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.519809497000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,Now this lecture was the last chance to do it. ,1,1,None,,,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.253201051999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"The lecture hall was large, with a stage for the lecturer in the front of the room, and 15 tiered rows of desks. ",1,1,None,,,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.2366548699992563,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,Maria and Henry slid into neighboring seats near the back of the room.,1,1,None,,,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0532454120002512,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"The professor opened up the lecture with a hardy greeting, “Good afternoon, everybody.”",2,1,None,,,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3359518419993037,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"As he fiddled with the cords to connect his laptop to the projector, he continued to say, “Welcome to Week 4 of Intro to Ancient Philosophy. ",2,1,None,,,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7702399399995556,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,Today we are going to continue our lecture on Aristotelian Philosophy.”,2,1,None,,,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1508617050003522,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,Mostly everyone in class was taking notes.,2,1,None,,,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7196198699994056,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Maria took a deep breath, decided to rip off the bandaid, and leaning into Henry’s desk, said, “Henry, I think we should- I think we should break up because I don’t think I can do long distance.",2,2,None,,,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.553858205000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"I think what we have here is great, but I think it will be really hard when we are so far apart for so long during my study abroad.",2,2,None,,,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.169891875000758,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"I’m sorry I’m telling you now in lecture, but you know, I have to leave for the airport after class and this is really hard for me to tell you.",2,2,None,,,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.886532094999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,I just know when I’m there I’m going to be so busy and I really want to be immersed in the life of the place I’m in.”,2,2,None,,,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.386625637999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"The professor said, “We will now talk about one of Aristotle’s works, The Categories.",3,2,None,,,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.620272803000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"This text, as you might have been able to guess, is about the kinds, or categories, of things that there are.",3,2,None,,,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5190834550003274,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"In fact, our term category comes from this Aristotelian context.",3,2,None,,,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5695272400007525,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"The Categories, traditionally interpreted as an introduction to Aristotle’s logical work, divides all of  being into ten categories.” ",3,2,None,,,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.020035136999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Henry felt horrible, like the wind had just been knocked out of him and he whispered back, “Maria, I don’t want to break up with you because I love you.",3,3,None,,,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.536517360000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,I’ll come visit you and it will be fine.,3,3,None,,,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.369903341999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,I don’t want to break up.”,3,3,None,,,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9696568469998965,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,None,,,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.817050087000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"She gave his hand a squeeze but shook her head sadly, before turning back to look at her empty desk. ",3,3,None,,,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.003638866999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"The professor wrapped up, “Alright, class, that’s all for today.",4,3,None,,,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.184140455000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3,None,,,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2864150799996423,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"If anyone has any conflicts with another exam, please email me so that we can figure out a time to reschedule it. ",4,3,None,,,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6366894000002503,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Have a good day, folks.” ",4,3,None,,,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1199177049993523,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"Maria and Henry packed up hurriedly, and they hugged; both of them had tears. ",4,4,None,,,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.302974709999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"“Maria, I don’t want you to leave.",4,4,None,,,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.553407745000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,I don’t want this to end. ,4,4,None,,,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7863023050003903,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,None,,,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.150844719999441,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"They hugged one last time, and then Maria remembered she had left her favorite Alpaca sweater in Henry’s room.",4,4,None,,,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0530184099998223,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"“Henry, I’m so sorry to ask this now but could you grab my alpaca sweater from your dorm and meet me in front of the student center?”",4,4,None,,,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.7035980150003525,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,"He agreed, and she ran off to get her things from her dorm as he sadly watched her go. ",4,4,None,,,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8031012200008263,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.789554518,space,1.5529718520001552,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"In this next part of the experiment, please recall each story to the best of your ability.",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.903840625000157,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.5197042700001475,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
