count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"“Alvira, will you marry me? ",4,3,None,None,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,1,0.1195995400000811,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"I love you, and I will never stop loving you.” ",4,3,None,None,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,1,0.11987459199986006,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,Alvira started to cry.,4,3,None,None,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,1,0.11926587299990388,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"The room became silent, and everyone turned to their table. ",4,3,None,5.0,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,1,0.11840065000001232,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"“Yes, of course, yes!” she shouted as she wiped away tears.",4,4,None,None,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,1,0.11912161500004004,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,The neighboring tables exploded in applause.,4,4,None,None,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,9,0.0006620730000577169,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,The waiter returned with a bottle of champagne and popped it. ,4,4,None,None,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,1,0.06879434799998307,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"All of this went unnoticed by Senna and Alvira as they looked into each others’ eyes, and he slipped the ring onto her finger. ",4,4,None,None,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,1,0.10232775800000127,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,"She held up her hand to admire it, and her glittering tears of joy matched the shine from her ring.   
",4,4,17.0,5.0,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,1,0.1194993379999687,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
1,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,space,0.8528425150000203,space,0.3698732729999392,space,0.47058277499991163,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Leon and  Ariana hurried into the classroom at the same time, and Leon did a double-take when he saw her. ",1,1,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,1,0.7862358400000176,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"This was his first day after transferring to this university, and he had assumed that he wouldn’t know anyone on campus, but he couldn't shake the nagging feeling  that he had seen her somewhere before. ",1,1,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,1,0.06887517699988166,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"They were both a bit late, so they quickly slid into seats next to each other in the back of the small classroom.",1,1,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,1,0.10247507200006112,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"This room was usually used for small meetings, but had been rearranged with the table pushed to the side and chairs set up in rows to face the projector screen. ",1,1,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,1,0.10221639799988225,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"There were no windows in the room, since they were down in the sub-basement of the history department.",1,1,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,1,0.0872594529998878,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Leon, trying to figure out where he had seen her before, could not stop looking over at Ariana.",1,1,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,1,0.08659004699984507,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,Ariana was oblivious to Leon’s gaze and was only focused on getting ready for class. ,1,1,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,1,0.08679002199983188,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"“Good afternoon class,” the professor began.",2,1,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,9,0.11937444699992739,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,“Welcome to Egyptian Cultural Studies. ,2,1,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,1,0.11961362500005635,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Today we will be talking about mummification, one of the most famous and often misunderstood customs in ancient Egyptian society.”",2,1,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,9,0.06705797700010407,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,Leon pulled out his notebook and tried to concentrate on the class.,2,1,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,9,0.26951580299987654,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,Within a few minutes though he found his attention wandering back to Ariana.,2,1,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,9,0.10179844999993293,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"He decided to do something about his hunch so he ripped off a corner of a page in his notebook, wrote a note, and set it on her desk.",2,1,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,9,0.0830422419999195,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"“Hi, sorry to distract you from mummies, but you look really familiar," it read.",2,2,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,9,0.11989499500009515,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,It continued: “Do I know you from somewhere?”,2,2,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,9,0.10338124999998399,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"She looked at the note with surprise, and then turned to notice Leon for the first time. ",2,2,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,9,0.08535428499999398,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"She instantly liked him when she saw him; he had very soft eyes and sharp features, a combination that made him seem  trustworthy and genuine.",2,2,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,9,0.08598988999983703,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,He smiled at her and she flashed him a smile back.,2,2,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,9,0.11945815499984747,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,Then she turned the note over to the back and started to write a reply.,2,2,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,1,0.06944153500012362,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Meanwhile the professor continued, “One may well question why the ancient Egyptians spent so much time and effort on their funerary practices.",3,2,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,1,0.11876275999998143,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Not only was the mummification process itself a complicated affair, but there were also elaborate rituals before, during, and after death.",3,2,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,1,0.11790466999991622,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,The practice required teams of experts with years of training and took a total of 70 days to complete.” ,3,2,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,1,0.08673444000010022,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Ariana passed the note back to Leon, and she had replied, “No, but maybe my twin and I were separated at birth.”",3,2,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,1,0.08535815000004732,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,They passed notes back and forth the whole class like they were back in high school.,3,2,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,1,0.18846847000008893,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Near the end of the lecture, Leon wrote, “Would you like to go to dinner tonight?” ",3,3,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,9,0.11911471999997048,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Ariana read the note, and looked at him and nodded her head",3,3,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,1,0.0867305250001209,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"She wrote back on the slip of paper, “Pick me up at 6 in front of Patton Hall.”",3,3,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,9,0.11982034199991176,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,Then the professor ended the lecture and announced to the class that they would have their first quiz next class on Friday on mummification. ,4,3,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,1,0.08613081200019224,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"Everyone packed up and started heading out, as well as Sophie and Leon.",4,3,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,9,0.06889352500002133,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"They approached each other smiling, and Leon said, “Well it was great to meet you, again, or maybe not again, but regardless it was great to meet you.” ",4,3,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,1,0.08110869500001172,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"She replied, “Yes, it was.",4,4,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,1,0.11943614799997704,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"I have to run to my next class, but I’ll see you later tonight.” ",4,4,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,1,0.11920933699980196,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,"She waved as they parted ways outside of the door of the classroom, and Leon was still trying to figure out where he had seen her before as he watched her go. ",4,4,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,1,0.13612178699986544,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
2,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_25_1639,body_behavioural,3.0.4,59.98575878101054,
