count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_5.keys,key_resp_5.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
8,""Don't worry," said David, "let me help you get to your gate." ",1,,,,2,,0,8,8,8,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,2.152287625999861,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,He waved off her half-hearted protests. ,1,,,,2,,0,8,8,8,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,5.35389295899995,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,""Really, I have plenty of time and nothing better to do."",1,,,,2,,0,8,8,8,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,3.3695524899999327,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8, They headed to the security line. ,2,,,,2,,0,8,8,8,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1,1.6852801509999153,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"The line was not too long, and they spent the time chatting, and getting to know each other better.",2,,,,2,,0,8,8,8,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,4.069638475999909,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8," It turned out that Anna and David both went to the same high school, but David had been 5 years older.",2,,,,2,,0,8,8,8,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,4.053937847999805,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,When they got to the front of the line they took off their shoes and pulled off their coats.,2,,,,3,,0,8,8,8,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,2.619175936000147,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8, Both of them went through the metal detector without any problems. ,2,,,,3,,0,8,8,8,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.3692797769999743,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Anna’s flight was in 20 minutes, so as she was rushing to put her shoes back on and her laptop back in the bag, David asked her, “So when are you coming back?”",2,,,,3,,0,8,8,8,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1,4.102644850000161,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"“In a week, short trip,” Anna replied. ",2,,,,3,,0,8,8,8,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,0.9355529560000377,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,“Me too.,2,,,,3,,0,8,8,8,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,0.6016254610001397,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"When we're back in town, is there any chance you'd want to get dinner?",2,,,,3,,0,8,8,8,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,1.1741407449999315,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"I know we just met, but when life throws a luggage cart at you it seems like we should listen."",2,,,,3,,0,8,8,8,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,3.356177998000021,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"She stopped packing, and said with a smile, “Yes I would love that.”",2,,,,3,,0,8,8,8,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,4.8025738160001765,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8," Then they ran off to Anna’s gate, which was at the end of the terminal. ",3,,,,3,,0,8,8,8,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,2.6678045499998007,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"David took her backpack and put it on, and then grabbed her hand and navigated quickly through the crowds of people.",3,,,,3,,0,8,8,8,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,10.454259574999924,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Anna was amazed at everything that was happening; she had arrived at the airport doubtful that she would make it and was now confident that she would, due to this handsome and kind man she just met.",3,,,,3,,0,8,8,8,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,6.287505922000037,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"As they approached her gate, Anna fished out a crumbled business card from her pocket and handed it to David, who handed her the backpack and promised to call her next week.",3,,,,4,,0,8,8,8,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,6.386263177000046,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"She gave him one last embarrassed smile, then approached the flight attendant who scanned her ticket. ",3,,,,4,,0,8,8,8,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1,4.269582184000001,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"Finally, she boarded in the plane, sliding into her window seat all the way in the back of the plane.",4,,,,4,,0,8,8,8,0,32,32,32,,,,,,,,,,,,,,,,,,,,,9,2.1519831779999095,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"She ignored the grumbles of complaint as she squeezed past the other passengers in her row, and settled back in her seat barely containing her glee. ",4,,,,4,,0,8,8,8,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,1.402707886999906,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,"She was thankful that she had not only made it onto the plane in time, but also that she had been clumsy enough to forget to tie her shoes.",4,,,,4,,0,8,8,8,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,0.8033654420000857,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Thomas, dreading the conversation he was about to have, got to Annika’s Finer Diner early.",1,1,None,None,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.917805683999859,1,9.17124005200003,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,The restaurant had a kitschy charm and was reminiscent of a diner from the 70’s. ,1,1,None,None,,,0,9,9,9,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,2.6068711020000137,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,A bell chimed as the door swung open and Sadie entered to find Thomas deep in thought on a bench by the door.,1,1,None,None,,,0,9,9,9,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,5.286693630999935,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,He jumped up and gave her a side hug. ,1,1,None,None,,,0,9,9,9,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,3.001316653999993,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“How was your day?” he asked.,1,1,None,None,,,0,9,9,9,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,0.9680922710001596,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"She clung onto him, “It was okay.",1,1,None,None,,,0,9,9,9,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,0.834625879999976,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,I missed you today.”,1,1,None,None,,,0,9,9,9,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,3.701421298000014,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,He looked at the hostess coming toward them.,1,1,None,None,,,0,9,9,9,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,3.2180588100000023,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Can we have a table in the back?” Thomas asked.,1,1,None,None,,,0,9,9,9,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,2.6510450299999775,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"She shrugged and, as she loudly popped her bubblegum, replied, "Sure honey, this way."",1,1,9.0,None,,,0,9,9,9,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,3.188740510999878,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"She led them to the back of the restaurant, where there were dimly lit tables. ",2,1,None,None,,,0,9,9,9,0,10,10,10,,,,,,,,,,,,,,,,,,,,,1,5.901817732999916,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Is this alright?” the hostess asked.,2,1,None,None,,,0,9,9,9,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,0.8845318869998664,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Thomas cleared his throat and tried not to grimace at the stained fabric that lined the booth.,2,1,None,None,,,0,9,9,9,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,3.54235424400008,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“This is great.,2,1,None,None,,,0,9,9,9,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,2.2204483150001124,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9," Thank you,” Thomas said.",2,1,None,None,,,0,9,9,9,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,1.7848693559999447,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Sadie slipped into the cushioned seat and grabbed Thomas’ hand.,2,1,None,None,,,0,9,9,9,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1,5.086488091000092,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Tell me about your day!” Sadie sang as Thomas sat down.,2,1,None,None,,,0,9,9,9,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,1.0527310009999837,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,He looked at her silently and pulled his hand slowly from hers.,2,1,None,None,,,0,9,9,9,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,4.052717407000046,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Sadie gave him a puzzled look.,2,1,None,None,,,0,9,9,9,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.034754613999894,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Thomas looked away and took a deep breath. ,2,1,None,None,,,0,9,9,9,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,1.3516041249999944,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Sadie asked, “What’s wrong?” ",2,1,None,None,,,0,9,9,9,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.4408301389998996,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Thomas picked at his fingernails.,2,1,None,22.0,,,0,9,9,9,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,2.767714056999921,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"“Look, Sadie, I’ve been thinking, and I need to figure out some stuff… on my own.”",2,2,None,None,,,0,9,9,9,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,1.941659485999935,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Sadie’s mouth popped open for a moment, then she swallowed and shifted back in her seat.",2,2,None,None,,,0,9,9,9,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,2.337789337000004,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Things have been really picking up at work.,2,2,None,None,,,0,9,9,9,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,1.7028546270000788,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,And I’m not sure that this is the job I want to do anymore.,2,2,None,None,,,0,9,9,9,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,2.55199880400005,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,It’s been really overwhelming between working and figuring out if I should change careers.” ,2,2,17.0,None,,,0,9,9,9,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,3.472860784999966,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,The waiter appeared and interrupted the speech Thomas had been practicing.,3,2,None,None,,,0,9,9,9,0,27,27,27,,,,,,,,,,,,,,,,,,,,,1,2.2841547949999494,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Hello you two!,3,2,None,None,,,0,9,9,9,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,0.8854762070000106,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Have you decided what you would like?”,3,2,None,None,,,0,9,9,9,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,0.8022007440001744,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Thomas and Sadie realized there were menus on the table, and they glanced at the lengthy list quickly.",3,2,None,None,,,0,9,9,9,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,3.452893149000147,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"There were so many strange dishes they had never heard of before, so they settled on familiar orders.",3,2,None,None,,,0,9,9,9,0,31,31,31,,,,,,,,,,,,,,,,,,,,,9,3.0532976539998344,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"“I’ll have a burger, no tomatoes,” Thomas said.",3,2,None,None,,,0,9,9,9,0,32,32,32,,,,,,,,,,,,,,,,,,,,,1,4.1365981300000385,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Sadie asked about the reuben, and the waiter told her it was excellent.",3,2,None,None,,,0,9,9,9,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,1.4507692530000895,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9," Once she agreed to get that, he walked away. ",3,2,None,None,,,0,9,9,9,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,1.866833349999979,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Sadie and Thomas looked at each other. ,3,2,None,None,,,0,9,9,9,0,35,35,35,,,,,,,,,,,,,,,,,,,,,9,1.2698730340000566,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“So what are you saying?” Sadie asked. ,3,2,None,None,,,0,9,9,9,0,36,36,36,,,,,,,,,,,,,,,,,,,,,9,1.1004330839998602,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Thomas replied, “I want to take a break for awhile.",3,2,None,None,,,0,9,9,9,0,37,37,37,,,,,,,,,,,,,,,,,,,,,9,2.536108013999865,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"You know, have space to figure out what I’m supposed to be doing.”",3,2,None,17.0,,,0,9,9,9,0,38,38,38,,,,,,,,,,,,,,,,,,,,,9,4.319584974999998,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Sadie quietly burst into tears. ,3,3,None,None,,,0,9,9,9,0,39,39,39,,,,,,,,,,,,,,,,,,,,,9,0.6343717219999689,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Nevertheless, people sitting at the adjacent table looked over, and then averted their gaze as they realized what was happening. ",3,3,None,None,,,0,9,9,9,0,40,40,40,,,,,,,,,,,,,,,,,,,,,9,3.001935775999982,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,“Is this really what you want?,3,3,None,None,,,0,9,9,9,0,41,41,41,,,,,,,,,,,,,,,,,,,,,9,2.2193604880001203,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,I don’t understand.,3,3,None,None,,,0,9,9,9,0,42,42,42,,,,,,,,,,,,,,,,,,,,,9,1.1688953940001738,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,I don’t understand.,3,3,None,None,,,0,9,9,9,0,43,43,43,,,,,,,,,,,,,,,,,,,,,9,1.2659481489999962,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Things were fine. ,3,3,None,None,,,0,9,9,9,0,44,44,44,,,,,,,,,,,,,,,,,,,,,9,0.6520316799999364,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"We don’t have to hang out all the time, or as much as we do now.”",3,3,None,None,,,0,9,9,9,0,45,45,45,,,,,,,,,,,,,,,,,,,,,9,1.18484635599998,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Thomas chewed on his bottom lip and picked at his now bleeding hangnail. ,3,3,20.0,None,,,0,9,9,9,0,46,46,46,,,,,,,,,,,,,,,,,,,,,9,1.7197728559999632,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"At that moment, the waiter arrived with the burger and reuben, and set them on the table.",4,3,None,None,,,0,9,9,9,0,47,47,47,,,,,,,,,,,,,,,,,,,,,1,1.8207811699999183,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9, “Is there anything else I can get for you two?,4,3,None,None,,,0,9,9,9,0,48,48,48,,,,,,,,,,,,,,,,,,,,,9,0.8835202540001319,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Will you be getting desserts tonight?” he asked.,4,3,None,None,,,0,9,9,9,0,49,49,49,,,,,,,,,,,,,,,,,,,,,9,1.2353691390001131,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"“Oh no, we’re good, thanks.” Thomas said.",4,3,None,None,,,0,9,9,9,0,50,50,50,,,,,,,,,,,,,,,,,,,,,9,1.251375238000037,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Once the waiter had quickly walked away, Thomas sighed and said, “Sadie, I’m sorry.",4,3,None,None,,,0,9,9,9,0,51,51,51,,,,,,,,,,,,,,,,,,,,,9,1.6549207320001642,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"You are so great, and I love hanging out with you.",4,3,None,None,,,0,9,9,9,0,52,52,52,,,,,,,,,,,,,,,,,,,,,9,0.6015163140000368,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"But I need some time, I’m so sorry.”",4,3,None,None,,,0,9,9,9,0,53,53,53,,,,,,,,,,,,,,,,,,,,,9,0.6017845490000582,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"He grabbed her hand, and she pulled it out of his.",4,3,None,None,,,0,9,9,9,0,54,54,54,,,,,,,,,,,,,,,,,,,,,9,0.7522311739999168,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"“Sadie,” he said.",4,3,None,17.0,,,0,9,9,9,0,55,55,55,,,,,,,,,,,,,,,,,,,,,9,0.5852950700000292,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9," She stood up, grabbed half the reuben, and shook it at him as she growled, “Don’t follow me and don’t talk to me anymore.”",4,4,None,None,,,0,9,9,9,0,56,56,56,,,,,,,,,,,,,,,,,,,,,9,1.1518165229999795,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"Sadie's heels clacked loudly against the black and white linoleum, and the bell above the door jingled cheerfully as the door closed behind her.",4,4,None,None,,,0,9,9,9,0,57,57,57,,,,,,,,,,,,,,,,,,,,,9,1.3160262420001345,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,Thomas sat there for awhile in shock at how quickly everything transpired. ,4,4,None,None,,,0,9,9,9,0,58,58,58,,,,,,,,,,,,,,,,,,,,,9,1.286549593000018,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"He grabbed his burger, and took a bite of it, but it tasted dry and fishy.",4,4,None,None,,,0,9,9,9,0,59,59,59,,,,,,,,,,,,,,,,,,,,,9,3.351185305999934,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,"He dropped it back on his plate, wondering if the restaurant was responsible for the foul taste in his mouth. ",4,4,13.0,5.0,,,0,9,9,9,0,60,60,60,,,,,,,,,,,,,,,,,,,,,9,2.6353231900000083,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,Mr. Shelton and Mr. Gordon shook hands inside the foyer of the restaurant: lunch today was about big business. ,1,1,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.8493452440000056,1,9.83806824599992,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,Mr. Shelton and Mr. Gordon both were CEOs of airplane manufacturing companies.,1,1,,,,,0,10,10,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,2.7405568640001547,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Mr. Shelton was in charge of a larger, well-established company and had been in the aviation business for decades, whereas Mr. Gordon led a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ",1,1,,,,,0,10,10,10,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,4.551655518999951,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,,,,0,10,10,10,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,1.9677592630000618,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,,,,0,10,10,10,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,2.4351780310000777,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,,,,0,10,10,10,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,1.5247883919998912,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,,,,0,10,10,10,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,6.920077696999897,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,,,,0,10,10,10,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,3.3868659439999647,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,,,,0,10,10,10,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1,3.491858149000109,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10," “Mr. Gordon, we really admire what you’re doing at your company.",2,2,,,,,0,10,10,10,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,1.035287654000058,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,,,,0,10,10,10,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,5.284422918000018,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Honestly, your company doesn’t have the resources to reach international markets right now, maybe in a few years you could, but by that time, other companies would have filled your niche.",2,2,,,,,0,10,10,10,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,7.3363355870001214,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,I think we should join forces.”,2,2,,,,,0,10,10,10,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,2.3196036419999473,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,The waitress came up to them and asked if they were ready to order.,3,2,,,,,0,10,10,10,0,13,13,13,,,,,,,,,,,,,,,,,,,,,1,2.2855424439999297,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,,,,0,10,10,10,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,3.0055370570000832,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
