count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,1,0.3194729009992443,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,9,0.03577368500191369,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,They got the message and walked over slowly. ,3,2,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,1,0.25327194000055897,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever, I can’t imagine a day without you.”",3,2,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,9,0.08677283499855548,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Awww, Alex, me too.”",3,2,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,1,0.33674226999937673,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"Alex got down on one knee, and Chloe gasped. ",3,3,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,9,0.06965696200131788,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“I am serious, Chloe. Will you marry me?”",3,3,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,1,0.28665264699884574,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,9,0.08728890299971681,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,1,0.1676734419997956,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Chloe looked around and laughed. ,3,3,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,9,0.0531559750015731,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“Yes!” she shouted, and jumped to embrace Alex in a hug. ",3,4,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,1,0.1863956569977745,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Everyone in line clapped and cheered. ,3,4,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,9,0.0849349620002613,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
