count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
6,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0695830719996593,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05336083800102642,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.12016476800090459,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05418831799943291,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3028621049998037,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.23404596999898786,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16725953500099422,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4364518100010173,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13630909200037422,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Let’s head to check out, and those crackers are on me.” ",2,2,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10330192000037641,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,They walked over to the checkout area.,3,2,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11961868999969738,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0695711249991291,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.053375147999759065,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13438926299932064,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,We've been trying to find a way to add a little European cachet to our stores.,3,3,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05260348299998441,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1023913970002468,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,Is that the case?",3,3,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15074581800035958,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03624951500023599,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13608857699910004,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10305325199988147,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18656859799921222,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7365429469991795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4358972480004013,space,0.38632316700022784,space,0.7849443220002286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations: Senna was going to propose tonight, and Alvira had no idea.",1,1,None,None,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.36948744999972405,1,0.2867506200000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1,1,None,None,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07036218199937139,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,The entrance of the restaurant was dazzling; chandeliers spread their warm light onto the delicate place settings of all the tables filled with guests dressed to the nines. ,1,1,None,None,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.136479455000881,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Through the floor-to-ceiling arched windows of the back wall, they saw the sun setting onto the Pacific ocean.",1,1,None,None,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0859385170006135,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"This was surely one of the best restaurants on the west coast, situated right on the beach.",1,1,None,None,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10301380499913648,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Senna gave his name to the host, who quickly located their reservation with an almost comically wide customer-service smile.",1,1,7.0,None,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03575649800040992,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,He led them to a table right by the window.,2,1,None,None,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10113840499980142,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"He brought out some very small menus, with a short list of the celebrity chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",2,1,None,9.0,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03631158000098367,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,Senna slipped off to the bathroom to check to make sure the ring was in order.,2,2,None,None,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08397908999904757,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"The ring contained a canary diamond that had been in his grandmother’s wedding ring, and it was a brilliant stone that was accentuated by the small white diamonds encircling it.",2,2,None,None,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05308029300067574,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"He walked back to the table after handing the small, velvet box to a waiter at the front podium.",2,2,6.0,None,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0861593499994342,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,He came back just as their waiter was approaching the table to get their order.,3,2,None,None,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10302206000051228,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3,2,None,None,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11949698199896375,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"“Excellent choices,” the waiter said with a subsequent brisk spin away from the table.",3,2,None,None,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10321751199990103,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"“What a beautiful place, Senna. ",3,2,None,None,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.21985026000038488,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Really this is too much just to celebrate the first tomatoes I grew in the garden, like, this is absurd,” Alvira said.",3,2,None,None,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.036368457000207854,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3,2,None,None,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13632258500001626,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,We had to celebrate.” ,3,2,None,None,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11969252999915625,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"They talked and laughed as the sun sank below the horizon, and the glow from the ocean was replaced by the glow from the chandeliers.",3,2,8.0,None,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06996326499938732,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"The waiter eventually returned with their meals, and everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4,2,None,None,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.020179377001113608,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,Then he paused and looked at Alvira meaningfully. ,4,2,None,None,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10311574699881021,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7, “It’s really been the best three years of my life with you.,4,2,None,None,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08629122000093048,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"I couldn’t imagine it any other way, and I don’t want to.",4,2,None,None,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0529379820000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"I really want to spend the rest of my years eating garden tomatoes, whatever it is, with you.” ",4,2,None,None,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06736208500115026,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Alvira smiled, “I want the same with you too, Senna.” ",4,2,None,17.0,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03678971800036379,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4,3,None,None,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07006790199920943,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,Her eyes widened in shock when she realized what she was looking at.,4,3,None,None,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03401438799846801,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"“Alvira, will you marry me? ",4,3,None,None,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10316411500025424,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"I love you, and I will never stop loving you.” ",4,3,None,None,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.07026331500128435,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,Alvira started to cry.,4,3,None,None,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.052664109998659114,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"The room became silent, and everyone turned to their table. ",4,3,None,5.0,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10309464200145158,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"“Yes, of course, yes!” she shouted as she wiped away tears.",4,4,None,None,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05066225299924554,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,The neighboring tables exploded in applause.,4,4,None,None,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10300267500133486,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,The waiter returned with a bottle of champagne and popped it. ,4,4,None,None,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.020249685001545004,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"All of this went unnoticed by Senna and Alvira as they looked into each others’ eyes, and he slipped the ring onto her finger. ",4,4,None,None,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10298388699993666,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,"She held up her hand to admire it, and her glittering tears of joy matched the shine from her ring.   
",4,4,17.0,5.0,,0,7,7,7,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0007101400005922187,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8700349249993451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7973286230008,space,0.8531179880010313,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.38669181700061017,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.30288353499963705,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.31933544500134303,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.20284708500003035,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.26679408499876445,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3370112330012489,Dj,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5840306850004708,Jdkjlfsdk,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
2,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.48634886699983326,Jkdlsjfsd,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
3,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3701127999993332,Kjkld,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
4,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5848678769998514, kjsdlfjsdlk,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
5,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.46982580499934556,Kdjslkjfd,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
6,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.40303944799961755, kjlsdfkjs,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
7,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.40250072100025136, kjldkjfs,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.04534665000028,space,0.5029110069990566,,,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,The next part of the task is to answer 8 questions about each story.,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5530895600004442,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.41732564700032526,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3031498279997322,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3030558669997845,,,,,,,,,,,,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Jkldfs,,,,,,space,0.3529650149994268,J,non-primed first,J,Kjskdfjj, jkdsfks,Jkldj,Jlksdfjk,Jklsdf,Jkldfs,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,Jklsdf,,,,,,space,0.5531202599995595,Jdsklf,primed first,Jkldsf,Jk,Fdsjk, jkds,F jk,Jkl,Jklsdf,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,Jkdsfl,,,,,,space,0.5864880299996003,Jkdslf,non-primed first,J ,Jklsdf,Jkldsfn, jkdsl, jkl, jklsdf,Jkdsfl,,,,',001,2019_Feb_20_1327,body_behavioural,3.0.4,59.99258371655137,
