count,storyText,locationEvent,socialEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
2,"Mr. Shelton was in charge of a larger, well-established company and had been in the aviation business for decades, whereas Mr. Gordon led a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ",1,1,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.087107570000057,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"The restaurant they chose to meet at was old and fancy with high ceilings, dark wood paneling, and crystal chandeliers.",1,1,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.586481189999972,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"The waitress led them to their table in the back, and they settled into a private table in the corner by the fireplace. ",2,1,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.270042815000011,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,The waitress brought out the menus and they broke the ice with some small talk.,2,1,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.584250460000021,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon boasted about his purchase of a Tesla. ",2,1,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.536954334999905,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"They looked at the menus as well, which were full of Italian classics like Carbonara and Tiramisu, and in the back section of the menu was a lengthy drink selection.",2,1,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.687126757999977,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"After awhile, Mr. Shelton brought the conversation around to business.",2,2,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.917633668000008,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7028161580000187,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.903380109999944,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"But honestly, your company doesn’t have the resources to reach international markets right now, maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.10369888699995,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,I think we should join forces.”,2,2,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.552776535000021,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,The waitress came up to them and asked if they were ready to order.,3,2,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.519983128000035,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"Mr. Gordon ordered a medium-rare steak and martini, and Mr. Shelton ordered veal and a manhattan. ",3,2,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6027777949999518,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.636460757000009,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.3532116300000325,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8026579050000464,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,He looked at Mr. Shelton skeptically.,3,2,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4698554430000286,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"He said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.136548618000006,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.369588909999948,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.069605258000024,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,Mr. Shelton had expected this response and had come prepared.,3,3,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.736494207999954,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.703146199999992,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.119923572999937,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"The waitress brought the food out, interrupting their animated conversation.",4,3,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.8865193380000846,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,“Oh this looks so good!” Mr. Gordon said. ,4,3,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3534620799999857,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2, “Can I get you anything else?” the waitress asked.,4,3,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3527621800000134,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,They declined and continued to talk.,4,3,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.550931099999957,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.686891649999893,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"Mr. Gordon, after taking a contemplative bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.420342460000029,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.153354169999943,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,I propose a toast to the merging of our companies.”,4,4,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9675013149999359,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5861983419999888,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,"He said, “Cheers to a lifelong partnership and to the growth of your company.” ",4,4,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.836440717999949,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5341227149999668,space,0.7862314799999695,space,0.8696657780000123,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Bianchi and Ms. Morrison walked into the grocery store at the same time, and, after a moment of mutual recognition, greeted each other and shook hands.",1,1,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.786987777000036,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"“Thank you again for inviting me here to discuss my business proposal,” said Ms. Bianchi, “And it’s a pleasure to be out of the office.” ",1,1,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.253451390000009,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"As a salesperson for an Italian cheese company that was trying to expand its outreach to more mainstream grocery stores, this meeting could be a big break for her.",1,1,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.720305424999992,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Her sales target, Ms. Morrison,  who had a reputation for being a bit quirky, was a corporate buyer for a large chain grocery store. ",1,1,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.97008072999995,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"She was known for doing things unconventionally: for example, she said that she liked to make deals with suppliers in the place where the products were sold- “to keep their minds focused on what’s important.” ",1,1,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.384723099999974,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"They chatted a little in the front of the grocery store, which was surrounded by pumpkins and halloween decorations set up in special displays for the holiday season.",1,1,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.0842576250000775,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Bianchi and Ms. Morrison walked to the cheese section, and Ms. Morrison picked up a block of parmesan.",2,1,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.603447863000042,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,“We have quite a selection here.,2,1,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0530273529999477,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,I don’t know that it needs an additional section for more gourmet cheeses.” ,2,1,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.069914277999942,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Bianchi's confidence faltered for a minute at this remark, but then she launched into her prepared pitch.",2,1,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.070064756999955,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3," “Ms. Morrison, I think you would agree that selling food is more than just providing variety, but also about providing the highest quality.",2,2,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.301071405000016,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"You don’t have cheeses made in America that are like ours, it is true.",2,2,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.219944170000076,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,Your store could be providing American consumers with a dimension in taste that they've never known before with our product.,2,2,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.634353079999983,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"I propose that you give it a shot, buy $1000 worth of cheese products for a few stores, and see how the sales increase not only in our cheeses but also in products related to cheeses: crackers, jams, olives. ",2,2,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.570435103000023,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"The availability of a finer product leads to the appreciation of the product, and your consumers will start to consume in a new, more profitable way.”",2,2,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.969858733000024,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",3,2,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.686920344999976,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",3,2,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1864145900000267,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Let’s head to check out, and those crackers are on me.” ",3,2,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.603257748000033,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,They walked over to the checkout area.,3,2,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4858866399999897,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.419686120000051,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.169978720000017,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.5534792979999565,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,We've been trying to find a way to add a little European cachet to our stores.,3,3,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.003237033000005,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.770062517000042,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,Is that the case?",3,3,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9865577749999375,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.9867918400000235,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.170153578000054,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.2867632150000645,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.9032721120000815,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0193652769999062,space,0.5340760380000802,space,1.2695332849999659,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5859819150000476,,,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.287110927999947,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.136928975000046,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,Everyone waiting around the cash register turned to see if she was okay.,1,1,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.319884072999912,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,Teresa rubbed her head.,1,1,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.8193463879999854,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.651055515000053,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.636958349999986,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.653470053000092,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.603348789999927,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,“Right this way.,2,1,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2362742999998773,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,You two don't mind sitting at the counter?” ,2,1,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.936604630000147,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.401023769999938,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8865628250000555,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.920428662999939,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5197756130000926,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,She put down her book and gave him a smirk.,2,2,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5353395669999372,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,0,4,4,4,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.90336941999999,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4,"“What?”, he asked confusedly.",2,2,,0,4,4,4,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2864542600000277,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
4, “A scorpion.”,2,2,,0,4,4,4,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7029901749999681,,,,,,,,,,,,,,,,,,,021119_p1,001,2019_Feb_11_1420,body_behavioural,3.0.3,59.989808931262935,
