count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
6,Everyone in class pulled out their notebooks and settled in their seats as the slides appeared on the large front screens.,2,1,,,,0,6,6,6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13640333300000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Henry,” Maria whispered.",2,1,,,,0,6,6,6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.31973768700001415,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Hmm?” he replied, distracted.",2,1,,,,0,6,6,6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3366268950000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Henry, I need to tell you something really important, and I don’t know when else I’ll have a chance to do it,” she said.",2,1,,,,0,6,6,6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3029878449999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Okay, what's up?”, he said, tilting his head close to her. ",2,1,,,,0,6,6,6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2700935530000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6," “Henry, I don’t think I can do long distance.",2,2,,,,0,6,6,6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.050829593000003115,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"I think what we have here is great, but I think it will be really hard when we are so far apart for such an extended period.",2,2,,,,0,6,6,6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.11963597499999423,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2029392830000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"I really think this is best, and who knows what will happen when I get back from my study abroad.” ",2,2,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.28642656299999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, “First we will talk about Aristotle’s work, The Categories, which is about the kinds, or categories, of things that there are.",3,2,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019590283000013642,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"In fact, our term category comes from this Aristotelian context.” ",3,2,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019362424999997074,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Henry felt horrible, like the wind had just been knocked out of him.",3,2,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15310265799999456,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2194150549999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,I’ll come visit you.,3,3,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13664296500002138,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,It will be fine.,3,3,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05297318999998879,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,I don’t want to break up.”,3,3,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15295120999999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08631133200000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture which they sat through in painful silence.",3,3,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0030077030000086324,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Finally, the professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.25261588300000426,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Alright class, that’s all for today. ",4,3,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.036356678000004194,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics, Plato, and Aristotle, so feel free to come by office hours to discuss if you have the inspiration.",4,3,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06736106500000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"And if anyone is doing the 20 page paper in lieu of the final, that’s due next Tuesday as well.",4,3,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.020028859999996484,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Have a good day, folks.” ",4,3,,,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07004801400000815,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3,,,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06972184800000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"They hugged outside, and both of them were crying. ",4,4,,,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15299921499999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"“Maria, I don’t want you to leave.",4,4,,,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16731576999998765,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,I don’t want this to end. ,4,4,,,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01893429599999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,,,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11968060000000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,"They hugged one last time, and Maria ran off to get her things from her dorm.",4,4,,,,0,6,6,6,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0035499749999985397,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,Henry sadly watched her go. ,4,4,,,,0,6,6,6,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.13630450800002336,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
6,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9362962700000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4030819680000093,space,0.5527759129999765,space,0.5363313100000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3531006979999916,1,0.6840168349999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,,,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07031212500001516,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,Everyone waiting around the cash register turned to see if she was okay.,1,1,,,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08631281999998919,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,Teresa rubbed her head.,1,1,,,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.036332792999985486,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,,,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10296638799999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,,,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18676641999999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,,,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18601035999998317,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,,,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15299927200001662,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,“Right this way.,2,1,,,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.18639300000000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,You two don't mind sitting at the counter?” ,2,1,,,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0031911050000132946,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,,,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.08640778499997737,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,,,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0355816690000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,,,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05242824300000848,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"James eventually turned to her and asked, “Your forehead alright?”",2,2,,,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.13680734499999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,She put down her book and gave him a smirk.,2,2,,,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.037074816999989935,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,,,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.103469629999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"“What?”, he asked confusedly.",2,2,,,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3044069929999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7, “A scorpion.”,2,2,,,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.17000430999999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,,,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.169574659999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"“Uh no, why?” ",2,2,,,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.16948275499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,,,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1368588720000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,,,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0031062730000144256,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,,,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10321541999999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,,,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003112992000012582,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,Then the waitress turned to James.,3,3,,,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.10311554500000852,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,,,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03624813499999391,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"“Alrighty, comin’ right up!”",3,3,,,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06913634099998944,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,,,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05070336500000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,,,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.019585351999978684,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,,,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0860961399999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,,,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1694395049999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7," After awhile,  the waitress brought out their food, and James took this opportunity to scoot closer to her on the log bench. ",4,4,,,,0,7,7,7,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15299557000000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"Teresa was happy to share the meal with James, despite their food tasting pretty bad. ",4,4,,,,0,7,7,7,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.1528361579999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"Judging by how salty the pancakes tasted, they suspected that the chef had confused the salt and sugar.",4,4,,,,0,7,7,7,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0200298180000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"When the meal was over, they got up, hugged, and parted ways. ",4,4,,,,0,7,7,7,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.06945898000000739,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"James said,“I have to run, got to get to work.",4,4,,,,0,7,7,7,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05230289700000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,See you tonight!”,4,4,,,,0,7,7,7,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.05270211799998492,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,"Teresa smiled and walked towards the door without looking, and almost ran into the door again. ",4,4,,,,0,7,7,7,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05342781699999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,They both laughed and smiled once more goodbye. ,4,4,,,,0,7,7,7,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0007949569999823325,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
7,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.617606214999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.05105794800001,space,0.41735618999999247,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0531432829999972,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5193877849999922,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.38630793800001584,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.35255360299998983,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
,,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2530828900000017,,,,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4864548749999926,Jksdjflkd,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0195307779999894,Kjlfksdjkflncj,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
2,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6364404070000091,I really hope this doesnt crash,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
3,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.40321851199999514,Kjsdlkjfksd,,,,,,,,,,,,,,,,,,,,chocolate,001,2019_Feb_20_1333,body_behavioural,3.0.4,59.99598146916206,
