count,audio,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,text_38.started,text_38.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_39.started,text_39.stopped,text_33.started,text_33.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,image.started,image.stopped,text_5.started,text_5.stopped,text_37.started,text_37.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,text_49.started,text_49.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_50.started,text_50.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,sound_1.started,sound_1.stopped,pic1.started,pic1.stopped,story_presses.keys,story_presses.rt,story_presses.started,story_presses.stopped,image_2.started,image_2.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text.started,text.stopped,text_52.started,text_52.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,text_24.started,text_24.stopped,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,text_9.started,text_9.stopped,text_10.started,text_10.stopped,image_4.started,image_4.stopped,polygon.started,polygon.stopped,bottom_line.started,bottom_line.stopped,right_line_2.started,right_line_2.stopped,left_line.started,left_line.stopped,text_48.started,text_48.stopped,recall,participant,session,date,expName,psychopyVersion,frameRate,
3,parcelated_audio/11/11_13.aiff,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.8566871706978,None,1289.855890567007,None,9,1.8165791819919832,1293.1729910270078,None,1293.1729910270078,None,1293.1729910270078,None,1293.1729910270078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_14.aiff,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0736317706876,None,1295.073274491995,None,1,1.3120214770315215,1297.739856389002,None,1297.739856389002,None,1297.739856389002,None,1297.739856389002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_15.aiff,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.1566202787333,None,1299.156842831988,None,1,0.7986282719648443,1310.3415202490287,None,1310.3415202490287,None,1310.3415202490287,None,1310.3415202490287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_16.aiff,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.2418838637066,None,1311.2417134739808,None,9,2.7835841099731624,1314.2409833120182,None,1314.2409833120182,None,1314.2409833120182,None,1314.2409833120182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_17.aiff,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.1244877237011,None,1317.1254543990362,None,1,0.5680523340124637,1324.0749696290004,None,1324.0749696290004,None,1324.0749696290004,None,1324.0749696290004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_18.aiff,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.74176658371,None,1324.7416711940314,None,1,0.5724467050167732,1332.192977134022,None,1332.192977134022,None,1332.192977134022,None,1332.192977134022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_19.aiff,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.8596628587227,None,1332.8588511990383,None,1,1.4781319129979238,1337.4102606190136,None,1337.4102606190136,None,1337.4102606190136,None,1337.4102606190136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_20.aiff,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.977015038731,None,1338.976376902021,None,1,0.48329111299244687,1343.8773136670352,None,1343.8773136670352,None,1343.8773136670352,None,1343.8773136670352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_21.aiff,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.4599965956993,None,1344.4605728040333,None,1,0.4027792599517852,1353.1935994090163,None,1353.1935994090163,None,1353.1935994090163,None,1353.1935994090163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_22.aiff,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.6941425757366,None,1353.693677467003,None,1,0.6721950600040145,1356.977244862006,None,1356.977244862006,None,1356.977244862006,None,1356.977244862006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_23.aiff,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.7447213137173,None,1357.7440727690118,None,1,0.7632728610187769,1362.511674154026,None,1362.511674154026,None,1362.511674154026,None,1362.511674154026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_24.aiff,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.3776973786996,None,1363.3780706539983,None,1,1.7449076379998587,1366.9946368290111,None,1366.9946368290111,None,1366.9946368290111,None,1366.9946368290111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_25.aiff,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.8288252106984,None,1368.8283391789882,None,9,0.4815510750049725,1373.5616848469945,None,1373.5616848469945,None,1373.5616848469945,None,1373.5616848469945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_26.aiff,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.129254640732,None,1374.1285308090155,None,1,0.5836186630185694,1379.0954384490033,None,1379.0954384490033,None,1379.0954384490033,None,1379.0954384490033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_27.aiff,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.7791013736976,None,1379.7789313290268,None,1,0.5104695070185699,1383.7631590469973,None,1383.7631590469973,None,1383.7631590469973,None,1383.7631590469973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_28.aiff,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.36248665374,None,1384.3626264740014,None,1,1.0835822049994022,1387.7626716719824,None,1387.7626716719824,None,1387.7626716719824,None,1387.7626716719824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_29.aiff,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.9299250036827,None,1388.9294164539897,None,1,0.4747523400001228,1393.097247814003,None,1393.097247814003,None,1393.097247814003,None,1393.097247814003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_30.aiff,,0,3,3,3,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.6630776357022,None,1393.6632138669956,None,1,0.5355786790023558,1398.1479873320204,None,1398.1479873320204,None,1398.1479873320204,None,1398.1479873320204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_31.aiff,,0,3,3,3,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.780486260727,None,1398.7803796890075,None,9,3.7564247450209223,1403.5824371640338,None,1403.5824371640338,None,1403.5824371640338,None,1403.5824371640338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_32.aiff,,0,3,3,3,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.4139806637074,None,1407.413988432032,None,1,0.5496700200019404,1411.4498948670225,None,1411.4498948670225,None,1411.4498948670225,None,1411.4498948670225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_33.aiff,,0,3,3,3,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.0816293537034,None,1412.0813369590323,None,1,0.37360502197407186,1414.5659030170063,None,1414.5659030170063,None,1414.5659030170063,None,1414.5659030170063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_34.aiff,,0,3,3,3,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0311189707252,None,1415.0322582140216,None,1,0.43668434501159936,1418.3167472170317,None,1418.3167472170317,None,1418.3167472170317,None,1418.3167472170317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_35.aiff,,0,3,3,3,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.8490563407074,None,1418.8484247790184,None,1,0.29012566298479214,1423.2152462390368,None,1423.2152462390368,None,1423.2152462390368,None,1423.2152462390368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_36.aiff,,0,3,3,3,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.6151543256826,None,1423.6162872019922,None,9,5.075174216995947,1432.6334025990218,None,1432.6334025990218,None,1432.6334025990218,None,1432.6334025990218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_37.aiff,,0,3,3,3,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.7995988957234,None,1437.800302552001,None,1,0.8274552299990319,1441.949915922014,None,1441.949915922014,None,1441.949915922014,None,1441.949915922014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_38.aiff,,0,3,3,3,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.8666596337105,None,1442.8669043090194,None,1,0.4043771880096756,1449.000252352038,None,1449.000252352038,None,1449.000252352038,None,1449.000252352038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_39.aiff,,0,3,3,3,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.5006931236828,None,1449.5004776470014,None,1,1.0796902650035918,1454.7006418090314,None,1454.7006418090314,None,1454.7006418090314,None,1454.7006418090314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_40.aiff,,0,3,3,3,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.8683138057356,None,1455.8673602589988,None,1,6.684636890015099,1461.5014519320102,None,1461.5014519320102,None,1461.5014519320102,None,1461.5014519320102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,parcelated_audio/11/11_41.aiff,,0,3,3,3,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.2853414807003,None,1468.2852133170236,None,9,0.8985585549962707,1474.4186344920308,None,1474.4186344920308,None,1474.4186344920308,None,1474.4186344920308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
3,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.3522214789991,None,1475.3522214789991,None,space,2.861176737002097,1475.3522214789991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,1478.2530466170283,None,space,1.7315585130127147,1478.2530466170283,None,1478.2530466170283,None,1480.00241693703,None,space,0.8459260949748568,1480.00241693703,None,1480.9857976390049,None,1480.9857976390049,None,1480.9857976390049,None,1482.9691944789956,None,space,0.49197446001926437,1482.9691944789956,None,1483.7870687189861,None,1483.7870687189861,None,1483.7870687189861,None,1483.7870687189861,None,1483.7870687189861,None,1483.7870687189861,None,1483.7870687189861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_1.aiff,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.7887191190384,None,1512.7887191190384,None,1512.7887191190384,None,,,,,,,,,,,,,,,,,,,,,1511.6885094220052,None,space,1.017939644982107,1511.6885094220052,None,1514.138550022035,None,space,1.29646063700784,1514.138550022035,None,1515.6547347037238,None,1515.655539459025,None,9,1.7242702749790624,1523.2387341189897,None,1523.2387341189897,None,1523.2387341189897,None,1523.2387341189897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_2.aiff,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0721768107148,None,1525.0722690540133,None,1,0.6217686000163667,1528.8557109920075,None,1528.8557109920075,None,1528.8557109920075,None,1528.8557109920075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_3.aiff,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.589119553694,None,1529.5893810020061,None,1,0.26529859501169994,1538.456501431996,None,1538.456501431996,None,1538.456501431996,None,1538.456501431996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_4.aiff,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.8230837457347,None,1538.8237371789874,None,9,0.46801832696655765,1547.324689031986,None,1547.324689031986,None,1547.324689031986,None,1547.324689031986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_5.aiff,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.9070332307135,None,1547.9080690440023,None,1,0.30316901998594403,1557.157700279029,None,1557.157700279029,None,1557.157700279029,None,1557.157700279029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_6.aiff,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.575184848695,None,1557.5748545069946,None,1,0.9540066340123303,1566.7247484800173,None,1566.7247484800173,None,1566.7247484800173,None,1566.7247484800173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_7.aiff,,0,4,4,4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.7751675737206,None,1567.775464904029,None,1,0.6642608090187423,1572.5251408499898,None,1572.5251408499898,None,1572.5251408499898,None,1572.5251408499898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_8.aiff,,0,4,4,4,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.2924689336912,None,1573.2924498679931,None,1,0.4751256350427866,1579.8259144090116,None,1579.8259144090116,None,1579.8259144090116,None,1579.8259144090116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_9.aiff,,0,4,4,4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.4097653107135,None,1580.4102024320164,None,1,0.9283497679862194,1584.9096491020173,None,1584.9096491020173,None,1584.9096491020173,None,1584.9096491020173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_10.aiff,,0,4,4,4,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.9430547506897,None,1585.9430114190327,None,1,3.654865720018279,1590.8266941719921,None,1590.8266941719921,None,1590.8266941719921,None,1590.8266941719921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_11.aiff,,0,4,4,4,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.5936698836856,None,1594.5937389070168,None,1,0.25121636502444744,1605.6447923619999,None,1605.6447923619999,None,1605.6447923619999,None,1605.6447923619999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_12.aiff,,0,4,4,4,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.9943914036965,None,1605.9954673289903,None,9,0.8389787880005315,1612.0793366589933,None,1612.0793366589933,None,1612.0793366589933,None,1612.0793366589933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_13.aiff,,0,4,4,4,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.0283296337118,None,1613.0281715770252,None,1,0.4900233799708076,1621.2788497289876,None,1621.2788497289876,None,1621.2788497289876,None,1621.2788497289876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_14.aiff,,0,4,4,4,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.878819620714,None,1621.879514734028,None,1,0.8626996570383199,1630.3794294869876,None,1630.3794294869876,None,1630.3794294869876,None,1630.3794294869876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
4,parcelated_audio/43/43_15.aiff,,0,4,4,4,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.3295430757105,None,1631.3294378740247,None,1,0.6507430429919623,1635.663070362003,None,1635.663070362003,None,1635.663070362003,None,1635.663070362003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092319_p1,001,2019_Sep_23_1028,body_behavioural,3.2.1,60.034142263742076,
